17523,5,1.6021,1.1139,2.6263,3.2435,2.8312,2.5276,1.2041,1.1139,1.2553,0.8451,4.3031,0.8451,0.8451,3.6255,0.9031,0.9031,0.9031,1.9638,1.3010,1.6021,0.0000,1.6812,0.9542,1.5682,0.0000,0.9031,3.6255,0.9031,0.9031,0.4771,0.7782,0.9031,1.3222,2.1449,2.5533,2.6354
17574,1,1.5563,1.1461,2.7059,3.2509,1.8062,1.2672,0.6532,0.6532,0.9031,0.6532,3.8976,0.6532,0.6532,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6532,0.0000,0.0000,0.0000,0.6532,0.0000,0.0000,0.0000,0.0000,0.0000,0.1004,0.1553,0.0000,0.6532,0.6365,0.4771,0.6021
17610,4,1.6021,1.1139,2.6263,3.1608,0.9031,0.9031,0.0000,0.0000,0.9031,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9031,0.0000,0.0000,0.0000,0.9031,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
16926,5,1.1461,0.3010,2.6274,2.9859,1.8618,1.5119,0.9031,0.9031,0.7959,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.2240,0.0000,0.0000,0.0000,1.1222,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9063,1.2297
17199,2,1.2553,1.1139,2.3096,3.2960,1.5966,1.2672,0.9031,0.9031,0.6532,0.6532,4.3329,0.6532,0.6532,4.2106,0.6532,0.6532,0.6532,0.0000,0.0000,0.6532,0.0000,0.0000,0.0000,0.6532,0.0000,0.6532,4.2106,0.6532,0.6532,0.3979,0.5441,0.6532,0.9031,0.9294,0.9809,0.9294
17946,5,1.2788,1.1139,2.0531,1.3979,1.7818,1.2672,1.1761,1.0607,0.6532,1.0607,4.0209,1.0607,0.9031,3.4057,0.6532,0.6532,0.6532,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6532,3.4057,0.6532,0.6532,0.1790,0.0000,0.6532,0.5798,0.6365,0.9294,0.9628
18435,1,1.5185,1.0792,2.7993,3.1870,2.3156,1.9149,0.0000,0.0000,0.9031,0.3802,2.9782,0.3802,0.3802,2.9782,0.3802,0.3802,0.3802,0.3802,0.0000,1.3424,0.0000,0.3802,0.0000,1.2148,0.0000,0.3802,2.9782,0.3802,0.3802,0.0000,0.4265,0.3802,0.4393,0.8710,1.1303,1.2041
19869,5,1.4314,0.9542,2.6274,2.9859,3.0017,2.7033,1.8751,1.8325,1.5563,1.2788,4.4319,1.2788,1.2788,3.8857,1.1461,1.1461,1.1461,1.6435,1.0414,2.2504,0.0000,1.5563,0.9542,2.1335,0.0000,1.1461,3.8857,1.1461,1.1461,0.8451,1.0792,1.1461,1.5563,1.8274,2.1607,2.3193
19170,4,1.5563,1.1461,2.8182,2.9628,2.2243,1.8338,1.1335,1.1335,0.5798,0.7160,4.4773,0.7160,0.5798,3.6125,0.3802,0.3802,0.3802,0.0000,1.1335,1.2833,0.0000,0.0000,0.3802,1.1335,0.0000,0.3802,3.6125,0.3802,0.3802,0.3010,0.3010,0.3802,0.5798,0.6561,0.9415,0.9628
19170,2,1.5563,1.1461,2.8182,2.9628,2.1449,1.8248,0.9731,0.9731,0.7160,0.3802,4.0002,0.3802,0.3802,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.6335,0.0000,0.0000,0.0000,1.4409,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.5717,0.6243
19914,2,1.5682,0.6990,2.7152,3.1367,1.4624,1.0607,0.6532,0.6532,0.6532,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6532,0.0000,0.0000,0.0000,0.6532,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.5798,0.8451,0.9294,1.0000
22938,3,1.2788,1.1139,2.5809,2.9149,2.2504,1.8692,0.8451,0.8451,0.8451,0.8451,4.0729,0.8451,0.8451,3.6546,0.8451,0.8451,0.8451,0.0000,0.0000,1.3424,0.0000,0.0000,0.0000,1.2304,0.0000,0.8451,3.6546,0.8451,0.8451,0.3010,0.6990,0.8451,0.9832,1.1717,1.4498,1.6046
21570,2,1.6021,1.1139,2.8344,3.2702,2.0792,0.9031,0.9031,0.9031,0.0000,0.9031,4.0500,0.9031,0.9031,3.7468,0.9031,0.9031,0.9031,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9031,3.7468,0.9031,0.9031,0.4843,0.6454,0.9031,1.1761,1.4914,1.2041,1.2041
23571,5,1.3424,1.0792,2.4857,2.0934,1.7559,1.1761,0.0000,0.0000,0.9031,0.6532,3.7509,0.6532,0.6532,3.2453,0.6532,0.6532,0.6532,0.0000,0.0000,0.9031,0.0000,0.0000,0.0000,0.6532,0.0000,0.6532,3.2453,0.6532,0.6532,0.0000,0.0000,0.6532,1.0141,1.3222,1.6128,1.7853
24264,5,1.5563,1.1461,1.9395,3.1700,2.2900,2.0374,1.0414,0.9542,0.6021,0.4771,3.7548,0.4771,0.4771,3.4391,0.3010,0.3010,0.3010,0.8451,0.3010,1.1761,0.0000,0.8451,0.3010,1.1461,0.0000,0.3010,3.4391,0.3010,0.3010,0.0000,0.0000,0.3010,0.4771,0.6243,0.8848,1.0048
24222,2,1.6021,1.1139,2.6096,2.5888,1.9693,1.7090,0.9624,0.9624,0.5224,0.5224,3.0565,0.5224,0.5224,2.9514,0.5224,0.5224,0.5224,1.5420,0.7536,0.9624,0.0000,1.3861,0.3365,0.7536,0.0000,0.5224,2.9514,0.5224,0.5224,0.0000,0.3522,0.5224,0.8344,1.2230,1.4784,1.5825
24222,5,1.6021,1.1139,2.6096,2.5888,2.3440,1.9894,0.9031,0.9031,0.8195,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.8338,0.9731,1.5024,0.0000,1.6191,0.7160,1.0864,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3802,0.9294,1.0881,1.4131
24366,2,1.4314,0.9542,2.5563,2.9360,2.1383,1.9234,0.5224,0.5224,0.9031,0.3365,4.0787,0.3365,0.3365,0.0000,0.0000,0.0000,0.0000,0.0000,0.7536,0.0000,0.8344,0.0000,0.7536,0.0000,0.8344,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7292,0.9090
25995,4,1.1761,0.9031,2.6893,2.9666,1.9638,1.5272,1.0141,1.0141,0.7536,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.5224,1.2388,0.0000,0.0000,0.5224,1.0141,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
25995,1,1.1761,0.9031,2.6893,2.9666,2.4303,2.0531,1.0141,1.0141,0.9031,1.1028,4.2011,1.1028,0.8344,3.6185,0.7536,0.7536,0.7536,0.0000,0.5224,1.5835,0.0000,0.0000,0.3365,1.4445,0.0000,0.7536,3.6185,0.7536,0.7536,0.6021,0.6021,0.7536,1.0141,1.1229,1.2430,1.3147
26079,3,1.6021,1.1139,2.6243,3.2550,1.3064,0.9031,0.9031,0.7959,0.6532,0.4393,3.6992,0.4393,0.4393,3.6131,0.4393,0.4393,0.4393,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.4393,3.6131,0.4393,0.4393,0.0000,0.0000,0.4393,0.5798,0.9294,1.0945,1.2586
27195,2,0.6990,1.0792,2.7993,2.2810,1.8976,1.5185,0.8451,0.8451,0.0000,0.3010,2.9213,0.3010,0.3010,2.4904,0.3010,0.3010,0.3010,1.1461,0.0000,1.2304,0.0000,0.8451,0.0000,0.7782,0.0000,0.3010,2.4904,0.3010,0.3010,0.3010,0.3010,0.3010,0.8451,1.3446,1.7106,1.9845
27462,4,0.9031,1.1139,2.6243,3.2550,2.3096,2.0107,1.1408,1.1408,0.6532,0.5224,3.9242,0.5224,0.5224,3.5559,0.3365,0.3365,0.3365,0.0000,0.3365,1.4260,0.0000,0.0000,0.3365,1.3649,0.0000,0.3365,3.5559,0.3365,0.3365,0.0000,0.3522,0.3365,0.7846,0.9294,1.0641,1.2574
27462,1,0.9031,1.1139,2.6243,3.2550,2.0828,1.6990,0.9542,0.9031,0.6021,0.4771,3.8573,0.4771,0.4771,3.7899,0.4771,0.4771,0.4771,0.0000,0.0000,1.2553,0.0000,0.0000,0.0000,0.9031,0.0000,0.4771,3.7899,0.4771,0.4771,0.4771,0.4771,0.4771,0.6830,0.6767,0.7709,0.9090
27195,5,0.6990,1.0792,2.7993,2.2810,2.6042,2.3560,1.1461,1.1461,0.9542,0.8451,3.8751,0.9031,0.8451,3.3945,0.7782,0.8451,0.7782,1.8921,0.3010,1.7559,0.0000,1.6812,0.3010,1.5682,0.0000,0.7782,3.3945,0.8451,0.7782,0.3010,0.7782,0.8451,1.4150,1.7537,2.2500,2.5082
28056,2,1.1461,0.3010,2.7059,3.2509,3.1332,2.8248,1.7160,1.6628,1.6128,1.1461,4.6576,1.1461,1.1139,4.3884,0.9542,0.9542,0.9542,0.9031,1.8513,2.1790,0.0000,0.8451,1.7160,1.9868,0.0000,0.9542,4.3884,0.9542,0.9542,0.3010,0.7782,0.9542,1.2788,1.4291,1.6676,1.7338
28086,3,1.2553,1.1139,2.6263,3.1915,2.4825,2.2279,1.1222,1.1222,0.9031,0.4393,3.6765,0.4393,0.4393,3.4487,0.4393,0.4393,0.4393,1.3757,0.7959,1.4624,0.0000,1.3424,0.4393,1.4354,0.0000,0.4393,3.4487,0.4393,0.4393,0.6021,0.5441,0.4393,0.3560,0.9294,0.9809,1.0881
28113,4,1.3222,0.7782,1.9031,3.0853,3.2826,2.9921,1.7482,1.7076,1.4314,1.5185,4.9377,1.7634,1.4314,4.6723,1.3424,1.6021,1.3222,0.0000,0.9542,1.8195,0.0000,0.0000,0.9031,1.7243,0.0000,1.3424,4.6723,1.6021,1.3222,1.4771,1.5682,1.6021,1.7559,1.9272,2.0059,2.1677
29775,3,1.1461,0.3010,2.2989,3.0434,2.3412,2.0689,0.9031,0.8195,0.9031,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.6474,0.0000,1.2833,0.0000,1.4624,0.0000,1.1761,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.4393,1.0580,1.4183,1.5655
28887,2,1.3617,0.6990,2.8075,3.1113,1.7941,1.5347,0.6532,0.6532,0.4393,0.7959,3.6605,0.9890,0.7959,3.0625,0.6532,0.9031,0.6532,1.1761,0.0000,0.9890,0.0000,0.9890,0.0000,0.7959,0.0000,0.6532,3.0625,0.9031,0.6532,0.0000,0.4265,0.9031,0.9890,1.2274,1.2999,1.5606
29271,4,1.1761,0.9031,2.7177,3.2463,3.3893,2.9881,2.0170,2.0170,1.6021,1.8062,5.1028,1.8062,1.7709,4.6027,1.7076,1.7076,1.7076,2.6767,1.7076,2.2227,0.0000,2.3979,1.4624,2.1173,0.0000,1.7076,4.6027,1.7076,1.7076,1.4472,1.6021,1.7076,1.9868,2.1878,2.3369,2.3899
29751,4,0.9031,1.1139,2.8241,2.5670,2.6645,2.4150,1.2087,1.1408,0.6532,0.7536,4.3998,0.7536,0.6532,3.6980,0.3365,0.3365,0.3365,2.3567,0.0000,1.5563,0.0000,2.1383,0.0000,1.5272,0.0000,0.3365,3.6980,0.3365,0.3365,0.3010,0.3522,0.3365,0.5224,0.6628,0.9138,1.0881
30378,2,1.3424,1.0792,2.7649,2.7760,1.7733,1.2938,0.5224,0.5224,0.5224,0.5224,4.1364,0.5224,0.5224,4.0971,0.5224,0.5224,0.5224,0.0000,0.0000,0.7536,0.0000,0.0000,0.0000,0.5224,0.0000,0.5224,4.0971,0.5224,0.5224,0.3979,0.5441,0.5224,0.7536,0.8451,0.6365,0.6365
30567,1,0.6990,1.0792,2.7993,2.6542,3.0719,2.8028,1.5315,1.5051,1.4150,1.0414,3.9036,1.0414,1.0000,3.4246,1.0000,1.0000,1.0000,1.6128,0.6021,2.2833,0.4771,1.5051,0.3010,2.1367,0.3010,1.0000,3.4246,1.0000,1.0000,0.4771,0.6021,1.0000,1.2553,1.5194,1.8658,2.0343
30915,5,1.2553,1.1139,2.3096,2.9053,1.7818,1.1222,0.7959,0.7959,0.6532,0.9031,4.4041,0.9031,0.4393,3.6242,0.4393,0.4393,0.4393,0.0000,0.0000,0.7959,0.0000,0.0000,0.0000,0.7959,0.0000,0.4393,3.6242,0.4393,0.4393,0.6021,0.5441,0.4393,0.4082,0.6021,0.8451,1.0000
30927,2,1.5563,1.1461,1.7634,2.8859,3.1418,2.9112,1.4624,1.4150,1.4914,0.9542,4.6195,0.9542,0.9542,0.0000,0.0000,0.0000,0.0000,1.0792,1.6628,1.8325,0.0000,1.0414,1.5682,1.7634,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6990,1.3363,1.5707,1.8225
30951,2,1.1761,0.9031,2.7745,1.3424,1.9638,1.1761,0.9031,0.9031,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
31344,5,1.5315,1.0414,2.8657,2.6304,2.0531,1.4183,0.8195,0.7160,0.9731,0.9731,4.5426,0.9731,0.9731,4.2884,0.9031,0.9031,0.9031,0.0000,0.0000,0.5798,0.0000,0.0000,0.0000,0.3802,0.0000,0.9031,4.2884,0.9031,0.9031,0.3979,0.8603,0.9031,1.0864,1.2956,1.5119,1.6560
31713,1,1.5563,1.1461,2.6253,3.2279,3.9484,3.6208,2.4639,2.4265,2.1673,2.1584,5.4686,2.1703,2.0755,5.2313,1.9638,1.9777,1.9542,1.8633,2.0212,2.8751,0.6990,1.7076,1.7993,2.6484,0.6990,1.9638,5.2313,1.9777,1.9542,1.5563,1.8633,1.9777,2.1614,2.4346,2.7031,2.8332
32019,2,1.4314,0.9542,2.2989,2.6075,1.6675,1.0607,0.6532,0.6532,0.6532,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.5224,0.6365,0.9063,1.0641
32754,5,1.3617,0.6990,2.8075,3.1113,2.1804,1.3424,0.0000,0.0000,0.6532,0.6532,2.8366,0.6532,0.6532,2.4650,0.6532,0.6532,0.6532,0.0000,0.0000,0.9031,0.0000,0.0000,0.0000,0.9031,0.0000,0.6532,2.4650,0.6532,0.6532,0.6021,0.7782,0.6532,0.9731,1.1139,1.3222,1.4660
32484,5,1.2553,1.1139,2.6263,3.0538,3.0927,2.7226,1.9345,1.9085,1.8062,1.4771,4.9864,1.4771,1.3979,4.4857,1.3802,1.3802,1.3802,2.1584,0.9542,2.1430,0.0000,1.8325,0.6990,1.9395,0.0000,1.3802,4.4857,1.3802,1.3802,0.9542,1.2304,1.3802,1.7076,1.9590,2.1907,2.3989
32439,5,1.5185,1.0792,2.4594,3.0755,2.1156,1.4624,0.9031,0.9031,0.6532,0.9031,4.2267,0.9031,0.9031,4.1872,0.9031,0.9031,0.9031,0.0000,0.0000,0.9031,0.0000,0.0000,0.0000,0.9031,0.0000,0.9031,4.1872,0.9031,0.9031,0.4166,0.5670,0.9031,1.0141,1.0881,1.3979,1.3711
40173,4,1.5563,1.1461,2.4330,3.3032,3.0116,2.6866,1.6021,1.4472,1.4314,0.8451,4.2995,0.8451,0.6990,3.8061,0.6021,0.6021,0.6021,0.0000,0.4771,2.2810,0.0000,0.0000,0.4771,2.0374,0.0000,0.6021,3.8061,0.6021,0.6021,0.6021,0.6021,0.6021,1.1461,1.4121,1.7926,1.9590
39783,2,1.1461,0.3010,2.7084,2.6794,3.1787,2.8927,1.6990,1.6435,1.2553,1.1139,4.5632,1.1139,0.9542,4.2696,0.8451,0.8451,0.8451,0.0000,1.4771,1.8129,0.0000,0.0000,1.3617,1.6435,0.0000,0.8451,4.2696,0.8451,0.8451,0.6021,0.6990,0.8451,1.0414,1.1599,1.2395,1.4439
36879,3,1.1461,0.3010,0.6021,3.0477,3.1732,2.7627,1.6128,1.5315,1.4914,1.1461,4.5546,1.1461,1.0414,4.3842,1.0414,1.0414,0.9542,1.6990,0.6990,2.1335,0.0000,1.4472,0.4771,1.8751,0.0000,1.0414,4.3842,1.0414,0.9542,0.9031,1.0000,1.0414,1.4624,1.8340,2.0902,2.2527
55608,1,1.3617,0.6990,2.7597,2.8395,2.8814,2.5403,0.9031,0.9031,1.0414,0.8451,3.6604,0.8451,0.8451,2.7455,0.7782,0.7782,0.7782,2.1335,0.4771,2.0828,0.0000,1.9685,0.4771,1.8865,0.0000,0.7782,2.7455,0.7782,0.7782,0.4771,0.6990,0.7782,1.1461,1.3904,1.6467,1.7497
54717,2,1.5798,1.0792,0.6021,2.9465,2.2405,1.7559,1.1461,1.1461,0.4771,1.0414,3.6130,1.0414,1.0414,3.2224,1.0000,1.0000,1.0000,0.0000,0.0000,0.4771,0.0000,0.0000,0.0000,0.4771,0.0000,1.0000,3.2224,1.0000,1.0000,0.8451,0.8451,1.0000,1.3979,1.6628,1.9270,2.0930
47340,2,1.6021,1.1139,2.6263,0.4771,1.7469,1.3424,0.8344,0.7536,0.0000,0.7536,3.4599,0.7536,0.7536,3.4581,0.7536,0.7536,0.7536,0.0000,0.3365,0.7536,0.0000,0.0000,0.3365,0.7536,0.0000,0.7536,3.4581,0.7536,0.7536,0.4771,0.6767,0.7536,0.7846,1.2672,1.4328,1.6564
58959,1,1.3424,1.0792,0.8451,3.2028,3.2299,2.8976,1.7404,1.6990,1.6128,1.5185,4.8004,1.7482,1.4624,4.2570,1.3802,1.5563,1.3802,0.0000,0.9031,2.0492,0.0000,0.0000,0.6990,1.8808,0.0000,1.3802,4.2570,1.5563,1.3802,1.3010,1.3979,1.5563,1.7634,2.0480,2.4263,2.5720
61695,5,0.9031,1.1139,2.5159,3.1504,3.5204,3.3141,1.7160,1.6232,1.8451,1.0414,4.3770,1.0414,1.0414,4.0278,1.0414,1.0414,1.0414,3.2317,1.4914,1.6021,0.0000,3.0990,1.3617,1.5441,0.0000,1.0414,4.0278,1.0414,1.0414,0.6990,0.8451,1.0414,1.2553,1.5194,1.8069,1.9735
62940,5,0.9031,1.1139,2.5922,3.3147,2.6222,2.3118,1.2553,1.2553,0.8451,0.7782,4.1863,0.7782,0.7782,3.9592,0.7782,0.7782,0.7782,0.0000,0.8451,2.0000,0.0000,0.0000,0.6021,1.7853,0.0000,0.7782,3.9592,0.7782,0.7782,0.4771,0.6021,0.7782,0.9542,1.1274,1.3758,1.6223
65271,4,1.2788,1.1139,2.6263,3.2256,3.1623,2.9571,1.7924,1.7709,1.6435,1.6232,4.7068,1.6335,1.5563,4.3046,1.5315,1.5441,1.5315,2.3075,1.3010,2.1239,0.0000,2.1139,1.0792,2.0294,0.0000,1.5315,4.3046,1.5441,1.5315,1.1761,1.3010,1.5441,1.9823,2.1700,2.3410,2.5386
132051,2,1.4314,0.9542,2.2989,2.7810,2.1804,1.9554,0.0000,0.0000,1.2240,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.4393,1.0607,1.3424,0.0000,0.4393,0.9890,1.2672,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.1139,1.1418
131448,2,1.4914,1.0792,2.8014,1.6232,2.0663,1.8062,0.9624,0.9624,0.9031,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.2087,0.3365,1.4445,0.0000,0.9624,0.3365,1.3187,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3365,0.3424,1.3683,1.5382
132849,5,1.1461,0.3010,2.7348,3.2266,2.3962,2.1173,0.6021,0.3010,1.0000,0.6021,3.9471,0.6021,0.6021,3.6365,0.6021,0.6021,0.6021,1.1461,0.3010,1.3010,1.1139,1.0792,0.3010,1.0414,1.0000,0.4771,3.4604,0.4771,0.4771,0.3010,0.4771,0.4771,0.6263,0.8710,1.2999,1.4121
132570,5,1.5185,1.0792,2.1271,3.2947,1.1761,1.1761,0.9031,0.9031,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9031,0.0000,0.0000,0.0000,0.9031,0.0000,0.0000,0.0000,0.0000,0.0000,0.0170,0.0294,0.0000,0.0000,0.0000,0.0000,0.8451
134469,4,1.4314,0.9542,1.8195,3.0406,2.8842,2.4487,1.2304,1.2041,0.9542,1.1139,3.7922,1.1461,1.0414,3.6165,1.0414,1.0792,1.0414,0.0000,1.1139,1.8129,0.0000,0.0000,1.0000,1.6232,0.0000,1.0414,3.6165,1.0792,1.0414,0.6990,0.6990,1.0792,1.3010,1.5458,1.9176,2.0550
134676,4,1.5315,1.0414,2.5065,2.3711,1.8248,1.5211,0.3802,0.3802,0.8195,0.3802,3.9032,0.3802,0.3802,3.5270,0.3802,0.3802,0.3802,1.4183,0.0000,0.8195,0.0000,1.0864,0.0000,0.7160,0.0000,0.3802,3.5270,0.3802,0.3802,0.3010,0.3522,0.3802,0.7160,1.0414,1.4462,1.5996
135033,5,0.6990,1.0792,2.7093,3.1086,1.9345,1.5315,0.6990,0.6990,1.0792,0.7782,3.7477,0.9542,0.6990,3.2541,0.6021,0.8451,0.4771,1.4914,0.0000,0.7782,0.0000,1.2553,0.0000,0.6990,0.0000,0.6021,3.2541,0.8451,0.4771,0.0000,0.8451,0.8451,1.0141,1.2524,1.5153,1.6871
135072,5,1.5185,1.0792,2.7993,2.5428,1.5563,1.2672,1.1761,1.1408,1.1408,1.2087,4.7218,1.2087,1.1761,3.9566,1.1408,1.1408,1.1408,0.0000,0.3365,1.2672,0.0000,0.0000,0.3365,1.1761,0.0000,1.1408,3.9566,1.1408,1.1408,0.8451,1.0000,1.1408,1.4914,1.8148,1.9590,2.0164
135921,5,1.4914,1.0792,2.1931,2.7551,2.4639,2.0170,1.2041,1.1139,0.9542,0.6990,4.2388,0.6990,0.6021,3.8536,0.6021,0.6021,0.6021,0.0000,0.4771,1.6232,0.0000,0.0000,0.3010,1.4914,0.0000,0.6021,3.8536,0.6021,0.6021,0.6021,0.6021,0.6021,0.7536,1.1364,1.3147,1.4761
135477,5,1.2553,1.1139,2.6263,3.2949,2.2304,1.6812,0.4771,0.4771,1.2788,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0792,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3560,1.1139,1.3363,1.5056
135831,5,1.4314,0.9542,2.6160,3.3228,1.1761,1.0141,0.5224,0.5224,0.7536,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7536,0.0000,0.0000,0.0000,0.7536,0.0000,0.0000,0.0000,0.0000,0.0000,0.0607,0.0000,0.0000,0.0000,0.5717,0.8331,1.0414
136722,4,1.5563,1.1461,2.0453,3.1629,2.5800,2.2569,0.5224,0.5224,1.1408,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.7982,0.0000,0.0000,0.0000,1.6675,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.4983,0.5198,0.8306,0.9581
