18435,1,1.5185,1.0792,2.7993,3.1870,1.2553,1.1461,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6021,0.0000,0.0000,0.0000,0.6021,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3010,0.9031,1.0000,1.1461,2.33
19869,5,1.4314,0.9542,2.6274,2.9859,2.5159,2.4065,0.0000,0.0000,0.6021,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.4409,0.0000,1.2304,0.0000,2.3617,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0792,1.6128,0
21570,2,1.6021,1.1139,2.8344,3.2702,0.5224,0.5224,0.5224,0.5224,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.5224,0.0000,0.0000,0.0000,0.5224,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.5441,0.8710,0.9138,0
23571,4,1.3424,1.0792,2.4857,2.0934,1.1761,1.1761,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9031,0.9031,0.0000,0.0000,0.9031,0.9031,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
23571,5,1.3424,1.0792,2.4857,2.0934,0.0000,0.0000,0.7536,0.7536,0.5224,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
24867,3,1.2788,1.1139,2.0531,1.3979,0.9031,0.9031,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6532,0.0000,0.0000,0.0000,0.6532,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3979,0.3820,0
26115,2,1.5798,1.0792,2.7987,2.7451,0.9031,0.9031,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7536,0.6990,0.8451,0.8287,0
27195,2,0.6990,1.0792,2.7993,2.2810,1.7482,1.3424,0.4771,0.4771,0.0000,0.6021,3.5230,0.6021,0.3010,2.4773,0.3010,0.3010,0.3010,0.0000,0.0000,0.6021,0.0000,0.0000,0.0000,0.3010,0.0000,0.3010,2.4773,0.3010,0.3010,0.0000,0.3010,0.3010,0.6990,1.1139,1.5185,1.7243,2
27462,1,0.9031,1.1139,2.6243,3.2550,2.2253,1.9777,0.0000,0.0000,0.6990,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0414,0.3010,1.4624,0.0000,0.9542,0.3010,1.3010,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.4771,0.6990,1.0414,1.0792,0
27462,4,0.9031,1.1139,2.6243,3.2550,2.5551,2.3365,0.9542,0.9031,0.7782,0.4771,3.9498,0.4771,0.4771,3.5306,0.3010,0.3010,0.3010,1.4314,0.0000,1.8129,0.0000,1.3979,0.0000,1.7243,0.0000,0.3010,3.5306,0.3010,0.3010,0.0000,0.0000,0.3010,0.4771,0.9031,1.1461,1.2041,2
27195,5,0.6990,1.0792,2.7993,2.2810,2.0294,1.6812,0.4771,0.4771,0.3010,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6021,0.0000,0.0000,0.0000,0.4771,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6021,1.1761,1.4472,1.9542,7
28887,2,1.3617,0.6990,2.8075,3.1113,1.2148,1.1335,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7160,0.5798,0.0000,0.0000,0.5798,0.5798,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3365,0.4969,1.1274,1.2560,0
31344,5,1.5315,1.0414,2.8657,2.6304,1.8751,1.7482,0.3010,0.3010,0.3010,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0792,0.0000,0.0000,0.0000,1.0792,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7782,1.0414,1.3802,1.6902,5
32340,4,1.5185,1.0792,2.1271,2.7356,1.5024,1.1761,0.0000,0.0000,0.5798,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7160,0.0000,0.0000,0.0000,0.7160,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
32754,5,1.3617,0.6990,2.8075,3.1113,1.5911,1.3424,0.4771,0.4771,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.1461,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7782,1.1139,1.3222,2
32439,5,1.5185,1.0792,2.4594,3.0755,1.2938,1.1028,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.5224,0.5224,0.0000,0.0000,0.5224,0.5224,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
32715,3,1.2304,0.6990,2.6474,3.1038,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1106,0.1732,0.0000,0.5798,0.6365,0.5575,1.1086,0
55608,1,1.3617,0.6990,2.7597,2.8395,2.0170,1.6902,0.3010,0.3010,0.4771,0.3010,2.9228,0.3010,0.3010,2.2831,0.3010,0.3010,0.3010,0.0000,0.3010,1.4472,0.0000,0.0000,0.3010,1.1461,0.0000,0.3010,2.2831,0.3010,0.3010,0.3010,0.3010,0.3010,0.6990,1.2553,1.5577,1.7298,1
61695,5,0.9031,1.1139,2.5159,3.1504,2.5798,2.4456,1.1461,1.0000,1.7782,1.4624,4.8242,1.4624,1.4624,4.4578,1.4624,1.4624,1.4624,2.3345,0.4771,1.9395,0.0000,2.2553,0.4771,1.8129,0.0000,1.4624,4.4578,1.4624,1.4624,1.2304,1.3617,1.4624,1.4914,1.6021,1.9373,2.1117,4
62940,5,0.9031,1.1139,2.5922,3.3147,2.1847,2.0212,0.7782,0.7782,0.7782,0.4771,3.5843,0.4771,0.4771,3.4294,0.4771,0.4771,0.4771,1.1461,0.3010,1.6990,0.0000,1.0792,0.3010,1.5185,0.0000,0.4771,3.4294,0.4771,0.4771,0.0000,0.3010,0.4771,0.6021,1.1139,1.5051,1.6721,7
65271,4,1.2788,1.1139,2.6263,3.2256,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0414,0.0645,0.0000,0.0000,0.4771,0.6107,0.7016,1.56
131934,5,1.5185,1.0792,2.6263,3.1617,0.9031,0.9031,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
132051,2,1.4314,0.9542,2.2989,2.7810,2.1703,2.0128,0.6990,0.6021,0.4771,0.4771,3.4623,0.4771,0.3010,0.0000,0.0000,0.0000,0.0000,0.0000,0.6021,1.6335,0.0000,0.0000,0.6021,1.5051,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.4771,0.9542,1.1139,0
132570,5,1.5185,1.0792,2.1271,3.2947,1.4260,1.1761,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.5224,0.0000,0.5224,0.3365,0.5224,0.0000,0.5224,0.3365,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3075,0.6128,0.7067,0
132849,5,1.1461,0.3010,2.7348,3.2266,3.0257,2.8209,0.0000,0.0000,2.0453,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.5563,0.6021,1.8921,0.7782,1.3802,0.6021,1.6990,0.6021,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9542,1.5315,1.6232,0
134469,4,1.4314,0.9542,1.8195,3.0406,2.3284,1.9294,0.8451,0.6990,0.4771,0.4771,2.8633,0.4771,0.4771,2.4641,0.3010,0.3010,0.3010,0.0000,0.3010,1.2553,0.0000,0.0000,0.3010,1.1461,0.0000,0.3010,2.4641,0.3010,0.3010,0.3010,0.3010,0.3010,0.6990,1.1139,1.6532,1.9956,21
135033,5,0.6990,1.0792,2.7093,3.1086,1.1761,0.9624,0.3365,0.3365,0.3365,0.3365,2.9120,0.3365,0.3365,2.5439,0.3365,0.3365,0.3365,0.3365,0.0000,0.9031,0.0000,0.3365,0.0000,0.6532,0.0000,0.3365,2.5439,0.3365,0.3365,0.0000,0.3522,0.3365,0.4983,0.9159,1.0481,1.2350,0
134676,4,1.5315,1.0414,2.5065,2.3711,1.5051,1.2304,0.0000,0.0000,0.3010,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.3010,0.0000,0.0000,0.0000,1.0414,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6990,0.9609,1.1116,10.77
135921,5,1.4914,1.0792,2.1931,2.7551,1.0607,0.9624,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6532,0.0000,0.0000,0.0000,0.5224,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.08
136017,5,1.5563,1.1461,1.9395,2.8943,2.0828,1.7782,0.4771,0.4771,0.6021,0.3010,3.5393,0.3010,0.3010,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.4314,0.0000,0.0000,0.0000,1.2553,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3010,0.6021,0.6021,0.8351,3
136017,2,1.5563,1.1461,1.9395,2.8943,1.7076,1.3802,0.6990,0.6990,0.3010,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3010,0.0000,1.3979,0.0000,0.3010,0.0000,1.0792,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3010,0.6021,0.7782,0.8351,1
136017,4,1.5563,1.1461,1.9395,2.8943,2.3962,2.0934,0.8451,0.8451,0.6021,0.3010,3.5393,0.3010,0.3010,0.0000,0.0000,0.0000,0.0000,0.0000,0.3010,1.7993,0.3010,0.0000,0.3010,1.5682,0.3010,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6990,0.9542,1.0000,1.0615,4
137136,4,0.9031,1.1139,2.6243,3.2550,3.5915,3.3640,1.7482,1.7076,1.6335,0.8451,4.3345,0.8451,0.8451,3.9510,0.6021,0.6021,0.6021,1.7076,1.2788,2.6325,0.6021,1.6232,1.1761,2.4983,0.6021,0.6021,3.9510,0.6021,0.6021,0.3010,0.4771,0.6021,1.2788,1.8751,2.2095,2.3222,26
137136,3,0.9031,1.1139,2.6243,3.2550,3.3398,3.1159,1.7160,1.6628,1.3802,1.0792,4.5454,1.0792,1.0792,4.2520,0.8451,0.8451,0.8451,1.5051,1.2553,2.3674,0.8451,1.4624,1.2041,2.2068,0.6990,0.8451,4.2520,0.8451,0.8451,0.3010,0.3010,0.8451,1.3617,1.9191,2.2201,2.3404,9
138840,2,1.2788,1.1139,2.4857,2.8325,1.2553,1.0414,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6021,0.4771,0.3010,0.0000,0.6021,0.4771,0.3010,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3010,0.6990,0.9031,1.1761,1
140250,1,1.2788,1.1139,1.6128,2.6345,1.1761,0.9031,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.1761,0.0000,0.0000,0.0000,0.9031,0.0000,0.0000,0.0000,0.0000,0.0000,0.0719,0.1139,0.0000,0.0000,0.3979,0.9294,1.0719,0
142842,5,1.5798,1.0792,2.6821,2.5328,0.7959,0.7959,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.4393,0.0000,0.0000,0.0000,0.4393,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.5079,0.7966,1.1274,2.15
143196,1,1.3010,0.6990,2.6243,3.2550,1.0334,0.9031,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.8195,0.0000,0.0000,0.0000,0.7160,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.4533,0
146967,4,1.2553,1.1139,2.6243,3.2550,3.0934,2.8182,1.3979,1.3617,0.9542,0.6990,4.3144,0.6990,0.6990,3.8870,0.4771,0.4771,0.4771,1.6232,0.8451,1.7324,1.1139,1.4472,0.6990,1.4472,0.7782,0.4771,3.8870,0.4771,0.4771,0.0000,0.3010,0.4771,0.4771,1.6628,1.8325,1.8751,4
147255,5,0.9031,1.1139,2.3711,2.4871,1.2388,1.1408,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9624,0.0000,0.6532,0.0000,0.9031,0.0000,0.5224,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
147390,5,1.5798,1.0792,2.6821,3.2690,1.6335,1.4914,0.0000,0.0000,0.0000,0.3010,2.7857,0.3010,0.3010,2.4854,0.3010,0.3010,0.3010,0.0000,0.0000,1.3424,0.0000,0.0000,0.0000,1.2788,0.0000,0.3010,2.4854,0.3010,0.3010,0.0000,0.0000,0.3010,0.4771,0.8451,0.9031,1.1461,1
148272,2,1.1461,0.3010,1.9294,3.1232,3.1626,2.9074,1.7404,1.6232,1.4914,0.9031,4.3275,0.9031,0.8451,3.5613,0.4771,0.4771,0.4771,1.0000,1.1139,1.8129,0.0000,0.9542,0.8451,1.6128,0.0000,0.4771,3.5613,0.4771,0.4771,0.4771,0.4771,0.4771,0.6990,1.2553,1.7076,1.8808,30
149598,2,1.3424,1.0792,2.6263,2.3820,1.5835,1.3861,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.5224,0.0000,0.0000,0.0000,0.5224,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3181,0.3075,0.7050,0.7945,2.33
149598,3,1.3424,1.0792,2.6263,2.3820,1.9085,1.6128,0.4771,0.4771,0.3010,0.4771,3.8098,0.4771,0.3010,3.2079,0.3010,0.3010,0.3010,0.0000,0.0000,0.6990,0.7782,0.0000,0.0000,0.6021,0.3010,0.3010,3.2079,0.3010,0.3010,0.3010,0.3010,0.3010,0.3010,0.6990,1.0000,1.0973,0
149832,4,1.6021,1.1139,2.2279,3.2420,1.6990,1.1761,0.3010,0.3010,0.3010,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.3802,0.0000,0.0000,0.0000,0.9031,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7235,1.3897,1.7609,1.17
149961,3,1.5798,1.0792,2.6821,3.1901,3.6906,3.3595,1.1139,1.1139,1.9085,1.1139,3.8713,1.1139,1.0792,3.4372,1.0414,1.0414,1.0414,1.8451,1.4624,2.9047,0.0000,1.6335,1.3424,2.6946,0.0000,1.0414,3.4372,1.0414,1.0414,0.0000,0.8451,1.0414,1.7634,2.1399,2.4594,2.6021,16
150126,1,1.1761,0.9031,2.8351,3.3071,2.1732,1.8808,0.7782,0.7782,0.6021,0.3010,3.3920,0.3010,0.3010,0.0000,0.0000,0.0000,0.0000,0.3010,0.0000,1.3222,0.0000,0.3010,0.0000,1.1139,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7782,1.3617,1.5563,20
152439,3,1.6021,1.1139,2.6096,3.1258,1.6093,0.9031,0.0000,0.0000,0.0000,0.5224,3.1850,0.5224,0.5224,3.1507,0.5224,0.5224,0.5224,0.0000,0.0000,1.1028,0.0000,0.0000,0.0000,0.5224,0.0000,0.5224,3.1507,0.5224,0.5224,0.1206,0.0000,0.5224,0.4771,0.4969,0.3979,0.8156,0
153591,4,1.2553,1.1139,2.6243,3.2550,2.7497,2.4900,1.1761,1.1761,0.9542,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.2304,1.6335,0.0000,0.0000,1.0792,1.5911,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3010,0.6990,0.9031,5
161238,2,1.3424,1.0792,2.7649,3.2989,3.6634,3.4883,1.6902,1.6721,2.0719,0.6021,3.8869,0.6021,0.6021,3.8502,0.6021,0.6021,0.6021,0.3010,0.0000,1.7160,0.0000,0.3010,0.0000,1.5682,0.0000,0.6021,3.8502,0.6021,0.6021,0.0000,0.4771,0.6021,0.7782,1.2041,1.6435,1.9031,2
161205,5,1.6021,1.1139,2.6096,3.1258,1.0864,0.9731,0.0000,0.0000,0.3802,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.5798,0.0000,0.0000,0.0000,0.5798,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
161556,2,1.6021,1.1139,2.3096,2.4472,1.5563,1.3010,0.0000,0.0000,0.3010,0.3010,3.7630,0.3010,0.3010,2.9806,0.3010,0.3010,0.3010,0.0000,0.0000,0.9031,0.0000,0.0000,0.0000,0.8451,0.0000,0.3010,2.9806,0.3010,0.3010,0.0000,0.0000,0.3010,0.3010,0.6021,0.9031,1.0000,1
161556,1,1.6021,1.1139,2.3096,2.4472,1.9345,1.7243,0.0000,0.0000,0.4771,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6021,1.5682,0.0000,0.0000,0.3010,1.4150,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3010,0.3010,0.6990,1
161340,5,1.1461,0.3010,2.6981,2.7589,2.4829,2.2122,1.0792,1.0000,0.8451,0.3010,2.8383,0.3010,0.3010,0.0000,0.0000,0.0000,0.0000,0.0000,0.6021,1.6902,0.0000,0.0000,0.6021,1.4314,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7782,1.1139,1.3617,1.5911,14
162006,2,1.2553,1.1139,2.3096,2.9248,1.9638,1.7076,0.8451,0.8451,0.6021,0.3010,3.7335,0.3010,0.3010,3.4925,0.3010,0.3010,0.3010,0.0000,0.0000,1.3010,0.0000,0.0000,0.0000,1.1461,0.0000,0.3010,3.4925,0.3010,0.3010,0.0000,0.3010,0.3010,0.4771,0.9031,1.1461,1.1807,10
163290,3,1.1461,0.3010,1.5563,3.2574,3.1978,2.9047,0.6990,0.6990,1.6021,0.4771,3.4435,0.4771,0.4771,2.8410,0.3010,0.3010,0.3010,2.6484,0.8451,2.2405,0.0000,2.4928,0.8451,2.0607,0.0000,0.3010,2.8410,0.3010,0.3010,0.0000,0.0000,0.3010,0.7782,1.0000,1.3222,1.4150,9
166581,5,1.5185,1.0792,2.3541,3.1096,1.5185,1.2304,0.0000,0.0000,0.4771,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.4771,0.0000,0.0000,0.0000,0.4771,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.4771,0.6415,0
166167,4,1.4314,0.9542,2.8248,3.1467,2.4031,2.1399,0.6990,0.6990,0.7782,0.6990,3.4847,0.6990,0.6990,3.3598,0.6021,0.6021,0.6021,0.0000,0.0000,1.6812,0.0000,0.0000,0.0000,1.5051,0.0000,0.6021,3.3598,0.6021,0.6021,0.4771,0.6021,0.6021,1.0000,1.2553,1.5051,1.7709,6
167715,4,1.1461,0.3010,1.5563,3.2574,3.9670,3.7514,2.2304,2.1584,2.2330,1.5051,4.7747,1.5185,1.4472,4.1807,1.2041,1.2041,1.1761,2.6375,1.2553,2.1553,0.6990,2.4728,1.1139,1.9823,0.3010,1.2041,4.1807,1.2041,1.1761,0.6990,0.9542,1.2041,1.5441,1.8388,1.9345,2.0492,38
727,3,1.3424,1.0792,2.7649,3.2989,3.1912,2.9315,1.3802,1.1761,1.3617,0.8451,4.2999,0.9031,0.7782,3.7827,0.4771,0.4771,0.4771,2.1584,1.0000,2.3636,0.0000,2.0492,0.9031,2.2068,0.0000,0.4771,3.7827,0.4771,0.4771,0.3010,0.3010,0.4771,1.0792,1.5315,1.6902,1.8573,12
22108,5,1.3424,1.0792,2.7084,2.8306,2.9004,2.5888,1.5563,1.4771,1.0414,1.1139,4.2433,1.1761,1.0000,3.7584,0.7782,0.7782,0.7782,1.8129,0.6021,1.9956,0.0000,1.6902,0.6021,1.8195,0.0000,0.7782,3.7584,0.7782,0.7782,0.3010,0.6021,0.7782,1.3802,1.7924,2.0645,2.5172,31
22108,1,1.3424,1.0792,2.7084,2.8306,2.4031,2.2068,0.9031,0.8451,0.8451,0.6021,3.5744,0.6021,0.6021,0.0000,0.0000,0.0000,0.0000,1.3010,0.3010,1.6721,0.0000,1.2788,0.3010,1.3979,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7782,1.5315,1.7709,2.1931,12
32782,3,0.6990,1.0792,2.5855,3.2106,1.8751,1.6532,0.6021,0.6021,0.4771,0.3010,2.4766,0.3010,0.3010,2.4766,0.3010,0.3010,0.3010,0.0000,0.3010,0.8451,0.0000,0.0000,0.3010,0.8451,0.0000,0.3010,2.4766,0.3010,0.3010,0.0000,0.3010,0.3010,0.9542,1.3010,1.3802,1.4314,0
32782,2,0.6990,1.0792,2.5855,3.2106,1.6564,1.2672,0.6532,0.6532,0.0000,0.3365,2.5433,0.3365,0.3365,2.5433,0.3365,0.3365,0.3365,0.0000,0.0000,1.1028,0.0000,0.0000,0.0000,1.0141,0.0000,0.3365,2.5433,0.3365,0.3365,0.0000,0.3522,0.3365,0.3181,0.3075,0.9609,0.9675,0
