140862,1.3424,1.0792,1.9445,1.9823,2.0741,1.5211,1.1761,1.1335,0.5798,0.8195,4.0340,0.8195,0.5798,3.8273,0.8195,0.8195,0.5798,0.0000,0.0000,1.5211,0.0000,0.0000,0.0000,1.1335,0.0000,0.8195,3.8273,0.8195,0.5798,0.7404,0.7782,0.8195,1.1408,1.3602,1.7853,1.9883
138606,1.4314,0.9542,2.7796,3.0853,4.5110,4.2076,3.0082,2.9638,2.7796,2.3118,5.3129,2.3201,2.2455,5.0760,2.1492,2.1673,2.1399,0.3010,2.4487,3.0314,0.3010,0.3010,2.1584,2.8727,0.3010,2.1492,5.0760,2.1673,2.1399,1.7709,1.9912,2.1673,2.3874,2.7936,3.0953,3.1843
141207,1.2553,1.1139,2.3096,2.9248,2.6618,2.3139,1.4472,1.4150,1.2041,0.9031,4.7013,0.9031,0.9031,4.3393,0.9031,0.9031,0.9031,0.0000,1.2553,1.7076,0.0000,0.0000,1.2041,1.4624,0.0000,0.9031,4.3393,0.9031,0.9031,0.4771,0.7782,0.9031,1.0792,1.2693,1.4456,1.6116
137136,0.9031,1.1139,2.6243,3.2550,3.9641,3.6796,2.4183,2.3304,2.0569,1.7482,5.3179,1.7559,1.6628,5.0375,1.5798,1.5911,1.5563,2.5740,1.4771,3.2991,0.0000,2.4116,1.3222,3.1176,0.0000,1.5798,5.0375,1.5911,1.5563,1.2304,1.4624,1.5911,1.8573,2.1576,2.3471,2.6063
136668,1.6021,1.1139,2.3096,2.4472,3.1024,2.7348,1.4771,1.4314,1.6532,1.0792,4.6390,1.0792,1.0414,3.9524,1.0000,1.0000,1.0000,0.4771,0.7782,2.3222,0.0000,0.4771,0.6990,2.1703,0.0000,1.0000,3.9524,1.0000,1.0000,0.8451,0.9542,1.0000,1.1461,1.4914,1.6450,1.6972
136692,1.5563,1.1461,2.0792,3.0853,2.2068,1.9777,0.6990,0.6990,1.0000,0.6021,4.6091,0.6021,0.6021,4.3565,0.4771,0.4771,0.4771,0.0000,0.0000,1.0414,0.0000,0.0000,0.0000,0.9542,0.0000,0.4771,4.3565,0.4771,0.4771,0.3010,0.4771,0.4771,0.4983,0.7235,0.7235,0.8035
143583,1.4314,0.9542,0.6021,3.0477,2.7284,2.3404,1.6335,1.5185,1.1761,1.5563,4.6608,1.5563,1.3802,4.5166,1.4914,1.4914,1.3222,0.6990,0.9031,1.7782,0.0000,0.6990,0.7782,1.5911,0.0000,1.4914,4.5166,1.4914,1.3222,1.0000,1.3979,1.4914,1.7853,2.0902,2.1449,2.2425
142104,1.5185,1.0792,2.6263,2.5911,3.3863,3.0273,1.9395,1.8976,1.5563,1.5911,5.1378,1.6021,1.5315,4.7282,1.5185,1.5315,1.5051,2.5922,0.8451,1.9243,0.0000,2.3838,0.6990,1.8388,0.0000,1.5185,4.7282,1.5315,1.5051,1.2553,1.3979,1.5315,1.8388,2.0440,2.2050,2.2698
142680,1.6021,1.1139,2.8241,2.8202,2.5216,2.2788,1.3861,1.3187,0.7536,0.6532,3.7553,0.6532,0.5224,3.5792,0.5224,0.5224,0.5224,2.3071,0.3365,0.9031,0.0000,2.1271,0.3365,0.9031,0.0000,0.5224,3.5792,0.5224,0.5224,0.0000,0.3522,0.5224,0.5502,1.0099,1.2813,1.3646
148053,1.6021,1.1139,2.6263,2.8774,1.7110,1.4829,0.9031,0.9031,2.2057,1.3424,4.5413,1.3424,1.3424,4.0849,1.3424,1.3424,1.3424,0.0000,0.0000,1.3945,0.0000,0.0000,0.0000,1.3424,0.0000,1.3424,4.0849,1.3424,1.3424,1.1139,1.2041,1.3424,1.5563,1.8808,2.1790,2.3541
149304,1.3222,0.7782,2.5065,2.8675,3.1532,2.8306,1.7404,1.6902,1.4771,1.2041,4.9592,1.2041,1.1761,4.7509,1.0792,1.0792,1.0792,2.3502,1.0792,2.3096,0.0000,2.1584,0.9031,2.2095,0.0000,1.0792,4.7509,1.0792,1.0792,0.4771,0.9031,1.0792,1.2788,1.4291,1.6479,1.7805
150003,1.2553,1.1139,2.6263,3.2767,2.7910,2.4031,1.5441,1.5051,1.2553,1.0000,4.4973,1.0000,1.0000,4.3644,1.0000,1.0000,1.0000,0.0000,0.6990,1.3010,0.0000,0.0000,0.6990,1.2304,0.0000,1.0000,4.3644,1.0000,1.0000,0.8451,0.9542,1.0000,1.2553,1.4767,1.7134,2.0308
150126,1.1761,0.9031,2.8351,3.3071,4.0415,3.6649,2.5079,2.4425,2.0492,2.4014,5.7597,2.4099,2.3385,5.3336,2.2923,2.3032,2.2788,2.9415,2.2095,3.1284,0.0000,2.7185,1.9294,2.9474,0.0000,2.2923,5.3336,2.3032,2.2788,1.9590,2.1847,2.3032,2.5051,2.7390,2.9752,3.2015
152784,1.5798,1.0792,2.6821,3.1901,3.4799,3.1402,2.2304,2.1644,1.7324,2.0453,4.4815,2.0531,2.0086,4.2478,1.9823,1.9912,1.9823,0.4771,1.0414,2.2553,0.0000,0.4771,0.9542,2.1492,0.0000,1.9823,4.2478,1.9912,1.9823,1.4314,1.7559,1.9912,2.3820,2.7049,2.9369,3.0115
154908,1.3222,0.7782,2.6031,2.4082,4.8364,4.5583,2.9863,2.9253,2.7528,2.3997,6.1288,2.4843,2.3324,5.7632,2.1847,2.2480,2.1553,2.6599,2.5224,4.0356,3.9370,2.4487,2.3444,3.8652,3.8746,2.0492,5.6184,2.1004,2.0212,1.7559,1.9542,2.1004,2.4116,2.7463,3.0001,3.0420
156561,1.5798,1.0792,2.8363,3.2133,1.5966,1.1761,0.7959,0.7959,0.6532,0.9890,3.7348,1.0607,0.9890,3.4056,1.0607,1.1222,1.0607,0.0000,0.0000,0.4393,0.0000,0.0000,0.0000,0.4393,0.0000,1.0607,3.4056,1.1222,1.0607,1.0000,1.1303,1.1222,1.1761,1.2916,1.5589,1.7319
156696,1.2553,1.1139,2.3096,2.4472,1.7284,0.9890,0.9031,0.7959,0.6532,0.4393,3.8101,0.4393,0.4393,3.6605,0.4393,0.4393,0.4393,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.4393,3.6605,0.4393,0.4393,0.0000,0.3522,0.4393,0.5798,0.6767,0.9489,1.0241
162939,0.9031,1.1139,2.6263,3.2767,3.1550,2.7536,1.9731,1.9345,1.6902,1.4314,4.8547,1.4624,1.4150,4.5717,1.3617,1.3979,1.3617,0.0000,0.9542,2.0899,1.6021,0.0000,0.7782,1.9912,1.4472,1.1761,4.3894,1.2304,1.1761,0.7782,1.0414,1.2304,1.4771,1.8533,2.1252,2.3064
167265,1.4314,0.9542,2.7084,2.8306,4.6679,4.2757,2.9325,2.8470,2.8681,2.6964,5.4655,2.7135,2.6395,5.2971,2.5682,2.5775,2.5611,3.3212,2.9106,3.8315,0.8451,2.9689,2.5658,3.5641,0.6021,2.5682,5.2971,2.5775,2.5611,2.1732,2.4014,2.5775,2.9523,3.3338,3.5339,3.8133
164286,1.4314,0.9542,2.2945,3.1995,4.3020,3.9942,2.5539,2.4914,2.5289,2.0253,5.2048,2.0294,1.9956,4.9637,1.9138,1.9138,1.9085,3.0934,2.5079,3.3276,0.0000,2.9096,2.2405,3.1232,0.0000,1.9138,4.9637,1.9138,1.9085,1.1761,1.5315,1.9138,2.4232,2.9482,3.4340,3.6615
167289,1.2041,1.1139,2.6160,2.2430,2.8439,2.5441,1.5185,1.4914,1.3617,0.4771,4.5248,0.4771,0.3010,3.9808,0.3010,0.3010,0.3010,0.0000,0.3010,2.1072,0.0000,0.0000,0.3010,1.9731,0.0000,0.3010,3.9808,0.3010,0.3010,0.0000,0.3010,0.3010,0.7782,1.1741,1.6238,1.8406
167349,1.5563,1.1461,1.9395,2.8943,3.1813,2.8215,1.9138,1.8573,1.4150,1.4472,4.7291,1.4472,1.3979,4.4505,1.3424,1.3424,1.3424,2.7589,1.3617,1.7853,0.0000,2.4472,1.2553,1.6435,0.0000,1.3424,4.4505,1.3424,1.3424,0.6990,1.1761,1.3424,1.6335,1.8896,2.0232,2.0965
168348,1.2788,1.1139,2.6263,3.2767,3.8745,3.5785,2.3692,2.2878,2.0000,1.8388,5.2717,1.8513,1.8062,4.9965,1.7709,1.7853,1.7634,1.6902,2.1271,2.8102,0.0000,1.5682,1.8921,2.6821,0.0000,1.7709,4.9965,1.7853,1.7634,1.3802,1.5911,1.7853,2.0453,2.2699,2.4918,2.8358
24679,1.4314,0.9542,2.5263,3.1694,4.6924,4.3333,2.7868,2.7543,2.9335,2.3385,4.8811,2.3483,2.3010,4.4394,2.2253,2.2355,2.2253,4.3319,2.5237,3.1691,0.3010,4.0594,2.2945,3.0453,0.3010,2.2253,4.4394,2.2355,2.2253,1.8865,2.1173,2.2355,2.5888,2.9956,3.2482,3.2567
29542,1.6021,1.1139,2.2279,3.2420,4.7382,4.4483,3.0715,3.0179,2.9809,2.8338,6.0524,2.8351,2.7789,5.5190,2.7443,2.7451,2.7372,3.1245,2.5832,3.8513,0.0000,2.9274,2.3856,3.6650,0.0000,2.7443,5.5190,2.7451,2.7372,2.5145,2.6415,2.7451,3.0310,3.3292,3.5458,3.6954
34270,1.5563,1.1461,2.2765,3.3153,4.7148,4.4127,2.6866,2.6375,2.5328,2.3560,6.0247,2.3579,2.2718,5.7549,2.0414,2.0414,2.0414,3.7713,2.8096,3.8242,0.0000,3.5352,2.6138,3.6634,0.0000,2.0414,5.7549,2.0414,2.0414,1.6721,1.9294,2.0414,2.3802,2.8414,3.1321,3.3081
33166,1.4314,0.9542,2.7789,2.8488,3.1139,2.7372,1.9243,1.8573,1.4771,1.4472,4.4136,1.4472,1.3424,3.8780,1.3010,1.3010,1.3010,0.0000,1.0414,2.1239,0.0000,0.0000,0.9031,1.9823,0.0000,1.3010,3.8780,1.3010,1.3010,1.0414,1.1461,1.3010,1.6435,1.9590,2.4021,2.6522
35788,1.5563,1.1461,2.6972,2.2577,3.0864,2.8439,1.7160,1.6812,1.2553,1.2553,4.4882,1.2553,1.1461,4.2265,1.1139,1.1139,1.0792,2.1492,0.0000,2.2989,0.0000,1.9777,0.0000,2.1818,0.0000,1.1139,4.2265,1.1139,1.0792,0.7782,1.0414,1.1139,1.3010,1.8719,2.3222,2.5176
37060,1.6021,1.1139,2.6263,3.2256,4.3709,4.1111,2.5832,2.5416,2.6117,2.2455,5.3222,2.2455,2.2148,4.9112,2.1614,2.1614,2.1614,2.8698,2.3263,3.2154,3.9079,2.7084,2.1173,3.0641,3.8415,1.7160,4.4832,1.7160,1.7160,0.4771,1.4914,1.7160,2.2304,2.6285,2.8804,3.1060
38182,1.1461,0.3010,2.8657,3.3118,3.0265,2.7889,1.3222,1.2788,1.7782,0.4771,2.9599,0.4771,0.4771,2.9061,0.4771,0.4771,0.4771,2.2095,0.7782,1.9638,0.0000,2.1106,0.7782,1.8195,0.0000,0.4771,2.9061,0.4771,0.4771,0.3010,0.4771,0.4771,1.2304,1.5328,2.0677,2.3319
36565,1.2553,1.1139,2.8241,2.6355,4.5995,4.3542,2.1430,2.0492,2.7007,1.5315,5.2656,1.5441,1.4472,5.0282,1.3802,1.3979,1.3802,3.4392,2.4472,3.0899,4.0539,3.2198,2.2695,2.9450,3.9876,0.6990,4.2496,0.6990,0.6990,0.6990,0.6990,0.6990,1.1461,1.3151,1.5583,1.6530
36844,1.3424,1.0792,2.7993,3.0224,1.6451,1.2388,0.9624,0.9624,0.5224,0.7536,4.1311,0.7536,0.7536,3.4313,0.6532,0.6532,0.6532,0.0000,0.0000,0.7536,0.0000,0.0000,0.0000,0.7536,0.0000,0.6532,3.4313,0.6532,0.6532,0.3010,0.3522,0.6532,0.9031,1.0414,1.3979,1.4577
38797,1.0792,1.1139,2.5490,2.9330,1.6532,1.1139,0.4771,0.4771,1.0000,0.4771,4.3650,0.4771,0.4771,3.6975,0.4771,0.4771,0.4771,0.0000,0.0000,0.8451,0.0000,0.0000,0.0000,0.8451,0.0000,0.4771,3.6975,0.4771,0.4771,0.0000,0.3010,0.4771,0.6990,0.7903,1.1898,1.3357
38830,1.1761,0.9031,2.6263,3.0853,2.5855,2.1847,1.1461,1.1461,1.2304,0.7782,3.9415,0.7782,0.7782,3.6685,0.6990,0.6990,0.6990,0.0000,0.4771,1.5911,0.0000,0.0000,0.4771,1.3424,0.0000,0.6990,3.6685,0.6990,0.6990,0.4771,0.6990,0.6990,0.9031,1.0414,1.2284,1.3959
39133,1.3424,1.0792,2.5922,3.3147,2.7709,2.1553,1.3979,1.3222,1.1761,1.2553,4.6296,1.2788,1.2304,4.1649,1.1761,1.2041,1.1761,0.0000,0.8451,1.1761,0.0000,0.0000,0.7782,1.0000,0.0000,1.1761,4.1649,1.2041,1.1761,0.9031,1.1139,1.2041,1.3802,1.7469,1.9336,2.0779
39796,1.5563,1.1461,1.9395,3.2066,2.0128,1.7243,1.0414,1.0000,1.9345,0.6990,4.2207,0.6990,0.6021,3.8719,0.6021,0.6021,0.6021,0.6990,0.9031,1.4624,0.0000,0.6990,0.6990,1.3617,0.0000,0.6021,3.8719,0.6021,0.6021,0.0000,0.4771,0.6021,0.9031,1.1303,1.2632,1.4914
46933,1.6021,1.1139,2.7993,2.3909,2.9694,2.5490,1.3617,1.3222,1.5563,1.0000,4.1776,1.0000,1.0000,3.6786,0.8451,0.8451,0.8451,0.0000,0.3010,2.0645,0.0000,0.0000,0.3010,1.8513,0.0000,0.8451,3.6786,0.8451,0.8451,0.6990,0.7782,0.8451,1.0414,1.3943,1.6957,1.7926
46147,1.4314,0.9542,0.6021,3.0477,4.0906,3.7326,2.7973,2.7372,2.5237,2.2856,5.5229,2.3139,2.1584,5.3400,2.1790,2.2148,2.0569,2.5224,2.1790,3.0584,0.4771,2.3010,1.9638,2.9036,0.4771,2.1790,5.3400,2.2148,2.0569,1.8195,2.1004,2.2148,2.4082,2.7265,3.0803,3.2967
48277,1.3222,0.7782,2.6263,3.0853,2.8254,2.5011,1.5682,1.5315,1.3010,0.7782,4.5139,0.7782,0.7782,4.3637,0.7782,0.7782,0.7782,0.0000,0.4771,1.9731,0.0000,0.0000,0.4771,1.8388,0.0000,0.7782,4.3637,0.7782,0.7782,0.4771,0.6990,0.7782,1.0414,1.2041,1.4914,1.6180
50374,0.9031,1.1139,2.6160,2.8915,2.1903,1.8261,1.0414,1.0414,1.1139,1.1761,4.9446,1.1761,1.1761,4.6965,1.1761,1.1761,1.1761,0.0000,0.3010,1.5051,0.0000,0.0000,0.3010,1.4314,0.0000,1.1761,4.6965,1.1761,1.1761,0.8451,1.0414,1.1761,1.4150,1.6578,1.8527,2.0268
53140,1.0792,1.1139,2.7033,3.1045,1.6866,1.0334,0.9031,0.9031,0.9031,0.3802,4.1781,0.3802,0.3802,3.7802,0.3802,0.3802,0.3802,0.0000,0.0000,0.5798,0.0000,0.0000,0.0000,0.5798,0.0000,0.3802,3.7802,0.3802,0.3802,0.3010,0.3522,0.3802,0.4393,0.6365,1.1229,1.2230
55303,1.5563,1.1461,1.9294,3.1000,4.7760,4.4513,3.2425,3.1741,2.8506,2.6522,6.1473,2.6637,2.5763,5.8718,2.4065,2.4150,2.3979,3.5755,2.5527,3.6721,3.8069,3.3212,2.3502,3.4660,3.7265,2.3324,5.7965,2.3404,2.3222,2.0212,2.2201,2.3404,2.6160,2.9410,3.2411,3.4089
55957,1.2553,1.1139,2.8241,2.9685,3.5396,3.3724,1.6128,1.5798,1.5441,0.6021,4.2350,0.6021,0.6021,4.0985,0.6021,0.6021,0.6021,1.9912,1.1139,1.9243,1.8976,1.6990,1.0414,1.8573,1.7782,0.6021,4.0985,0.6021,0.6021,0.0000,0.3010,0.6021,1.0792,1.2927,1.5825,1.7548
56764,1.5563,1.1461,2.6972,3.1355,1.7924,1.2788,0.9031,0.8451,0.7782,0.7782,4.3153,0.8451,0.6990,4.1119,0.6021,0.6990,0.6021,0.0000,0.0000,1.0792,0.0000,0.0000,0.0000,0.8451,0.0000,0.6021,4.1119,0.6990,0.6021,0.6021,0.6021,0.6990,0.8344,0.8932,1.0322,1.3936
54469,1.6021,1.1139,2.2279,2.9791,1.9345,1.5185,0.7782,0.7782,1.0792,0.3010,3.6014,0.3010,0.3010,3.2758,0.3010,0.3010,0.3010,0.0000,0.4771,1.0000,0.0000,0.0000,0.4771,1.0000,0.0000,0.3010,3.2758,0.3010,0.3010,0.3010,0.3010,0.3010,0.3365,0.5198,0.8779,1.0224
58552,1.1461,0.3010,2.3075,3.2778,4.6079,4.3354,3.1976,3.1268,2.8116,2.7868,6.0380,2.7924,2.6857,5.7470,2.6149,2.6222,2.5922,3.0580,2.6675,3.3514,2.6665,2.8299,2.4502,3.1511,2.5391,2.5611,5.6955,2.5694,2.5353,2.2330,2.4314,2.5694,2.7664,3.0818,3.4721,3.7070
59311,1.6021,1.1139,2.3139,2.4928,2.8915,2.6107,1.1761,1.1461,1.3222,0.8451,3.7621,0.8451,0.8451,3.4612,0.8451,0.8451,0.8451,1.9590,1.4150,1.7482,0.0000,1.8195,0.8451,1.6021,0.0000,0.8451,3.4612,0.8451,0.8451,0.4771,0.7782,0.8451,0.9031,1.2443,1.4456,1.5805
58399,1.2553,1.1139,2.3096,2.9248,4.1811,3.8618,1.9294,1.8451,2.3483,1.2553,4.9467,1.2553,1.1761,4.5515,1.0792,1.0792,1.0792,3.3556,2.4609,2.9809,0.3010,3.1297,2.3075,2.7604,0.3010,1.0792,4.5515,1.0792,1.0792,0.7782,1.0000,1.0792,1.2041,1.3363,1.3564,1.4655
58444,1.3424,1.0792,2.5441,2.4249,1.7469,1.2672,0.7536,0.7536,0.9624,0.9624,4.5843,1.0607,0.9031,4.2931,0.8344,0.9031,0.8344,0.0000,0.0000,1.0141,0.0000,0.0000,0.0000,0.9031,0.0000,0.8344,4.2931,0.9031,0.8344,0.6021,0.7782,0.9031,0.9961,1.3143,1.6857,1.8730
63652,0.9031,1.1139,2.6243,3.2550,3.5024,3.1486,1.9912,1.8751,1.6335,1.4771,5.2230,1.4771,1.3802,5.0013,1.3222,1.3222,1.3222,1.6990,1.1761,2.3838,2.0755,1.6021,1.0414,2.1553,1.9777,1.0000,4.6063,1.0000,1.0000,0.6990,0.9031,1.0000,1.2041,1.4456,2.0189,2.2839
63718,1.3222,0.7782,2.7118,3.0853,2.4014,1.9294,1.3617,1.3424,1.0000,0.6021,4.0419,0.6021,0.6021,3.7978,0.6021,0.6021,0.6021,0.0000,0.0000,1.3222,0.0000,0.0000,0.0000,1.1761,0.0000,0.6021,3.7978,0.6021,0.6021,0.0000,0.3010,0.6021,0.9624,1.2504,1.3489,1.7007
62479,1.3424,1.0792,1.9445,2.9741,1.5888,1.3424,0.9731,0.8195,0.3802,0.7160,3.7501,0.7160,0.3802,3.1721,0.3802,0.3802,0.3802,0.0000,0.3802,0.5798,0.0000,0.0000,0.3802,0.5798,0.0000,0.3802,3.1721,0.3802,0.3802,0.3979,0.3522,0.3802,0.8195,1.1614,1.5974,1.7378
62623,1.6021,1.1139,2.6263,3.2256,2.3385,1.9445,0.9031,0.9031,1.2041,0.8451,3.9431,0.8451,0.8451,3.3969,0.6990,0.6990,0.6990,0.0000,0.6021,1.2553,0.0000,0.0000,0.3010,1.1761,0.0000,0.6990,3.3969,0.6990,0.6990,0.6021,0.6990,0.6990,0.9542,1.3602,1.6902,2.0158
64768,1.6021,1.1139,2.8241,2.6355,3.1380,2.7789,1.8261,1.7243,1.3222,1.3617,4.8543,1.3617,1.3010,4.6607,1.2788,1.2788,1.2788,0.0000,0.8451,1.7404,1.5051,0.0000,0.8451,1.5563,1.2553,0.6021,3.8248,0.6021,0.6021,0.3010,0.3010,0.6021,1.0414,1.2693,1.6054,1.8090
67435,1.5185,1.0792,2.7993,2.6542,2.7033,2.3365,1.1461,1.1139,1.0792,0.9031,4.3656,1.0000,0.9031,3.9371,0.8451,0.9542,0.8451,1.4771,0.6021,1.9294,0.0000,1.1761,0.3010,1.6628,0.0000,0.8451,3.9371,0.9542,0.8451,0.0000,0.7782,0.9542,1.3222,1.6272,2.0146,2.1135
65593,1.1461,0.3010,1.5563,3.2574,2.7774,2.3118,1.5563,1.5441,1.2788,1.0414,4.1648,1.0414,1.0000,3.9439,0.9542,0.9542,0.9542,0.0000,0.4771,1.6812,0.0000,0.0000,0.4771,1.3979,0.0000,0.9542,3.9439,0.9542,0.9542,0.4771,0.7782,0.9542,1.0000,1.4291,1.8596,2.0550
69115,1.3222,0.7782,2.6031,2.3997,2.5185,2.2945,1.0414,1.0000,0.7782,0.6021,4.1900,0.8451,0.6021,4.0521,0.6021,0.8451,0.6021,2.3979,0.6021,0.9031,0.0000,2.2227,0.6021,0.8451,0.0000,0.6021,4.0521,0.8451,0.6021,0.6021,0.8451,0.8451,1.0290,1.1844,1.6666,1.8073
68077,1.4314,0.9542,2.7084,2.8306,3.1638,2.8899,1.7243,1.6990,1.5185,1.1461,4.2942,1.1461,1.1139,3.9951,1.0000,1.0000,1.0000,1.0414,1.4472,2.1399,0.0000,1.0414,1.0414,1.8921,0.0000,1.0000,3.9951,1.0000,1.0000,0.6990,0.9031,1.0000,1.3979,1.8069,2.1638,2.2502
71005,1.3222,0.7782,2.2529,2.5866,3.3081,2.9494,1.7076,1.5563,1.8451,1.2553,4.7657,1.2553,1.2041,4.5961,1.1461,1.1461,1.1139,1.8976,1.2788,2.5416,1.8808,1.7324,1.1139,2.3304,1.6232,0.7782,4.1785,0.7782,0.7782,0.6021,0.7782,0.7782,1.3222,1.7134,2.2476,2.4810
70012,1.2553,1.1139,2.3655,2.6928,1.8062,1.0141,0.0000,0.0000,1.1028,0.5224,4.0670,0.5224,0.5224,3.5898,0.5224,0.5224,0.5224,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.5224,3.5898,0.5224,0.5224,0.6021,0.5441,0.5224,0.5224,0.6021,0.5079,0.7067
70588,1.4314,0.9542,2.7059,2.8306,2.9917,2.5977,1.8388,1.6990,1.5682,1.2041,4.2541,1.2041,1.1761,4.1836,1.1461,1.1461,1.1461,0.0000,0.3010,1.5441,0.0000,0.0000,0.3010,1.4624,0.0000,1.1461,4.1836,1.1461,1.1461,0.9031,1.0000,1.1461,1.3802,1.5942,1.7703,2.0741
